Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
58,389,204,122,285,0.417177914,0.7002457,0.761252446,0.7002457,0.582822086,0.704710145,0.636160714,0.67043543,0.666089137,0.672037266,0.675076685,0.5,0.674
59,488,308,5,199,0.607495069,0.975490196,0.989858012,0.975490196,0.392504931,0.757176106,0.559774965,0.658475535,0.623317055,0.691181472,0.742729616,0.5,0.687
60,210,314,288,188,0.625498008,0.394957983,0.421686747,0.394957983,0.374501992,0.410958904,0.384458078,0.397708491,0.397394674,0.39809437,0.39797752,0.5,0.398
61,266,292,231,211,0.580516899,0.477375566,0.535211268,0.477375566,0.419483101,0.504265403,0.446560847,0.475413125,0.47382706,0.477347184,0.477193111,0.5,0.477
62,12,156,492,340,0.314516129,0.408653846,0.023809524,0.408653846,0.685483871,0.035714286,0.512048193,0.273881239,0.127753844,0.354646697,0.297343953,0.5,0.352
63,274,87,222,417,0.172619048,0.65258216,0.552419355,0.65258216,0.827380952,0.639439907,0.729658793,0.68454935,0.676063053,0.689900154,0.697846309,0.5,0.691
64,188,369,338,105,0.778481013,0.237020316,0.357414449,0.237020316,0.221518987,0.347183749,0.229007634,0.288095691,0.281378902,0.289466718,0.288369048,0.5,0.293
65,458,337,20,185,0.64559387,0.902439024,0.958158996,0.902439024,0.35440613,0.719560094,0.508940853,0.614250474,0.582732719,0.656282563,0.697776195,0.5,0.643
66,135,3,362,500,0.005964215,0.580046404,0.271629779,0.580046404,0.994035785,0.42519685,0.732600733,0.578898791,0.519624596,0.632832782,0.705993209,0.5,0.635
67,467,2,41,490,0.004065041,0.922787194,0.919291339,0.922787194,0.995934959,0.955987718,0.957966764,0.956977241,0.95684606,0.957613149,0.958437275,0.5,0.957
68,90,86,401,423,0.168958743,0.513349515,0.183299389,0.513349515,0.831041257,0.269865067,0.634658665,0.452261866,0.390293934,0.507170323,0.509763449,0.5,0.513
69,57,38,447,458,0.076612903,0.506077348,0.113095238,0.506077348,0.923387097,0.190317195,0.653818701,0.422067948,0.323157367,0.518241167,0.535639921,0.5,0.515
70,426,372,73,129,0.74251497,0.638613861,0.853707415,0.638613861,0.25748503,0.65690054,0.366998578,0.511949559,0.468846328,0.555596222,0.570910223,0.5,0.555
