Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
60,247,273,251,229,0.543824701,0.477083333,0.495983936,0.477083333,0.456175299,0.485265226,0.466395112,0.475830169,0.475663347,0.476079617,0.476060642,0.462683403,0.476
61,253,325,244,178,0.64612326,0.421800948,0.509054326,0.421800948,0.35387674,0.470697674,0.384864865,0.42778127,0.424431956,0.431465533,0.430612069,0.393802177,0.431
62,201,414,303,82,0.834677419,0.212987013,0.398809524,0.212987013,0.165322581,0.35924933,0.1861521,0.272700715,0.2567727,0.282066052,0.275987096,0.195986543,0.283
63,474,42,22,462,0.083333333,0.954545455,0.955645161,0.954545455,0.916666667,0.936758893,0.935222672,0.935990783,0.935953025,0.936155914,0.936365483,0.985453069,0.936
64,188,347,338,127,0.732067511,0.27311828,0.357414449,0.27311828,0.267932489,0.354382658,0.270500532,0.312441595,0.309455882,0.312673469,0.312466772,0.257512313,0.315
65,438,25,40,497,0.04789272,0.925512104,0.916317992,0.925512104,0.95210728,0.930924548,0.938621341,0.934772945,0.934041236,0.934212636,0.934985424,0.981526235,0.935
66,176,231,321,272,0.459244533,0.458684654,0.354124748,0.458684654,0.540755467,0.389380531,0.496350365,0.442865448,0.437601295,0.447440108,0.446499326,0.420855151,0.448
67,495,3,13,489,0.006097561,0.974103586,0.974409449,0.974103586,0.993902439,0.984095427,0.983903421,0.983999424,0.984107681,0.984155944,0.984097844,0.996365069,0.984
68,163,218,328,291,0.428290766,0.470113086,0.33197556,0.470113086,0.571709234,0.373853211,0.515957447,0.444905329,0.43565295,0.451842397,0.45040485,0.449273565,0.454
69,472,48,32,448,0.096774194,0.933333333,0.936507937,0.933333333,0.903225806,0.921875,0.918032787,0.919953893,0.919716335,0.919866871,0.920189846,0.976156474,0.92
70,247,118,252,383,0.235528942,0.603149606,0.49498998,0.603149606,0.764471058,0.571759259,0.674295775,0.623027517,0.615146742,0.629730519,0.634830743,0.711500846,0.63
