Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
62,63,18,79,176,0.092783505,0.690196078,0.443661972,0.690196078,0.907216495,0.565022422,0.783964365,0.674493393,0.634426874,0.675439233,0.704713081,0.753702628,0.711309524
63,97,48,57,134,0.263736264,0.701570681,0.62987013,0.701570681,0.736263736,0.648829431,0.71849866,0.683664045,0.680992317,0.683066933,0.684167516,0.77178179,0.6875
64,102,7,53,174,0.038674033,0.766519824,0.658064516,0.766519824,0.961325967,0.772727273,0.852941176,0.812834225,0.795370673,0.809695241,0.830422531,0.882659063,0.821428571
65,142,54,11,129,0.295081967,0.921428571,0.928104575,0.921428571,0.704918033,0.813753582,0.79876161,0.806257596,0.808849585,0.816511304,0.819735244,0.903692989,0.806547619
66,145,44,40,107,0.291390728,0.727891156,0.783783784,0.727891156,0.708609272,0.77540107,0.718120805,0.746760937,0.745249258,0.746196528,0.746869995,0.818578844,0.75
67,124,9,87,116,0.072,0.571428571,0.587677725,0.571428571,0.928,0.720930233,0.707317073,0.714123653,0.738488273,0.757838863,0.754859281,0.905895735,0.714285714
68,163,31,19,123,0.201298701,0.866197183,0.895604396,0.866197183,0.798701299,0.867021277,0.831081081,0.849051179,0.845766158,0.847152847,0.850177266,0.886827458,0.851190476
69,158,35,12,131,0.210843373,0.916083916,0.929411765,0.916083916,0.789156627,0.870523416,0.84789644,0.859209928,0.856417803,0.859284196,0.863326289,0.926381999,0.860119048
70,108,7,90,131,0.050724638,0.592760181,0.545454545,0.592760181,0.949275362,0.690095847,0.729805014,0.70995043,0.719573875,0.747364954,0.756655131,0.876354121,0.711309524
71,154,18,29,135,0.117647059,0.823170732,0.841530055,0.823170732,0.882352941,0.867605634,0.851735016,0.859670325,0.861699785,0.861941498,0.860600641,0.942480089,0.860119048
72,148,41,22,125,0.246987952,0.850340136,0.870588235,0.850340136,0.753012048,0.824512535,0.798722045,0.81161729,0.809668716,0.811800142,0.814252301,0.881555634,0.8125
73,130,14,29,163,0.079096045,0.848958333,0.817610063,0.848958333,0.920903955,0.858085809,0.883468835,0.870777322,0.86772135,0.869257009,0.872562532,0.938155136,0.87202381
74,95,10,46,185,0.051282051,0.800865801,0.673758865,0.800865801,0.948717949,0.772357724,0.868544601,0.820451162,0.799504302,0.811238407,0.83202613,0.886033824,0.833333333
75,117,44,57,118,0.271604938,0.674285714,0.672413793,0.674285714,0.728395062,0.698507463,0.700296736,0.699402099,0.699844902,0.700404427,0.700450661,0.773485171,0.699404762
76,113,87,47,89,0.494318182,0.654411765,0.70625,0.654411765,0.505681818,0.627777778,0.570512821,0.599145299,0.59761006,0.605965909,0.607835896,0.692595881,0.601190476
77,60,16,65,195,0.075829384,0.75,0.48,0.75,0.924170616,0.597014925,0.828025478,0.712520202,0.666034455,0.702085308,0.735911075,0.859563981,0.758928571
78,83,11,55,187,0.055555556,0.772727273,0.601449275,0.772727273,0.944444444,0.715517241,0.85,0.782758621,0.75368125,0.77294686,0.800399929,0.833150344,0.803571429
79,46,49,61,180,0.213973799,0.746887967,0.429906542,0.746887967,0.786026201,0.455445545,0.765957447,0.610701496,0.581306981,0.607966371,0.611757809,0.607272579,0.672619048
80,111,48,15,162,0.228571429,0.915254237,0.880952381,0.915254237,0.771428571,0.778947368,0.837209302,0.808078335,0.824373603,0.826190476,0.816437099,0.93133031,0.8125
81,84,21,64,167,0.111702128,0.722943723,0.567567568,0.722943723,0.888297872,0.664031621,0.797136038,0.730583829,0.710048634,0.72793272,0.744702291,0.848727717,0.74702381
82,136,37,9,154,0.193717277,0.944785276,0.937931034,0.944785276,0.806282723,0.855345912,0.870056497,0.862701205,0.86961922,0.872106878,0.86878155,0.95230186,0.863095238
83,141,19,33,143,0.117283951,0.8125,0.810344828,0.8125,0.882716049,0.844311377,0.846153846,0.845232612,0.845756694,0.846530438,0.846702719,0.935398042,0.845238095
